# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2024-05-02
#
# GRDC-No.:              6335031
# River:                 RUHR
# Station:               VILLIGST
# Country:               DE
# Latitude (DD):       51.435987
# Longitude (DD):      7.581097
# Catchment area (km²):      1988.0
# Altitude (m ASL):        105.83
# Next downstream station:      6335030
# Remarks:               
# Owner of original data: Germany - Federal Institute of Hydrology (BfG), please note that values not always have yearbook quality
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2021-10
# No. of years:          72
# Last update:           2023-08-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25935
# DATA
YYYY-MM-DD;hh:mm; Value
1953-02-22;--:--;    128.740
1953-02-23;--:--;    172.600
1953-02-24;--:--;    161.070
1953-02-25;--:--;    131.660
1953-02-26;--:--;    104.040
1953-02-27;--:--;     89.820
1953-02-28;--:--;     86.390
1953-03-01;--:--;     75.870
1953-03-02;--:--;     69.750
1953-03-03;--:--;     63.060
1953-03-04;--:--;     58.410
1953-03-05;--:--;     55.440
1953-03-06;--:--;     52.620
1953-03-07;--:--;     49.690
1953-03-08;--:--;     44.390
1953-03-09;--:--;     41.910
1953-03-10;--:--;     40.700
1953-03-11;--:--;     31.750
1953-03-12;--:--;     35.210
1953-03-13;--:--;     30.560
1953-03-14;--:--;     20.390
1953-03-15;--:--;     17.370
1953-03-16;--:--;     20.700
1953-03-17;--:--;     22.120
1953-03-18;--:--;     21.500
1953-03-19;--:--;     18.560
1953-03-20;--:--;     18.030
1953-03-21;--:--;     15.100
1953-03-22;--:--;     14.170
1953-03-23;--:--;     16.310
1953-03-24;--:--;     18.630
1953-03-25;--:--;     16.820
1953-03-26;--:--;     16.190
1953-03-27;--:--;     14.080
1953-03-28;--:--;     14.960
1953-03-29;--:--;     12.410
1953-03-30;--:--;     13.350
1953-03-31;--:--;     16.670
1953-04-01;--:--;     16.770
1953-04-02;--:--;     15.360
1953-04-03;--:--;     13.290
1953-04-04;--:--;     13.460
1953-04-05;--:--;     19.670
1953-04-06;--:--;     20.290
1953-04-07;--:--;     21.160
1953-04-08;--:--;     21.780
1953-04-09;--:--;     20.660
1953-04-10;--:--;     21.430
1953-04-11;--:--;     19.320
1953-04-12;--:--;     12.540
1953-04-13;--:--;     13.150
1953-04-14;--:--;     14.550
1953-04-15;--:--;     16.630
1953-04-16;--:--;     16.460
1953-04-17;--:--;     16.740
1953-04-18;--:--;     12.520
1953-04-19;--:--;      7.560
1953-04-20;--:--;      8.640
1953-04-21;--:--;     12.560
1953-04-22;--:--;     10.290
1953-04-23;--:--;      9.270
1953-04-24;--:--;      8.060
1953-04-25;--:--;      8.520
1953-04-26;--:--;      5.900
1953-04-27;--:--;      6.980
1953-04-28;--:--;     13.530
1953-04-29;--:--;     13.060
1953-04-30;--:--;     10.590
1953-05-01;--:--;      7.540
1953-05-02;--:--;      6.730
1953-05-03;--:--;      8.660
1953-05-04;--:--;      8.880
1953-05-05;--:--;     11.480
1953-05-06;--:--;     10.730
1953-05-07;--:--;      9.610
1953-05-08;--:--;      9.710
1953-05-09;--:--;      8.350
1953-05-10;--:--;      9.400
1953-05-11;--:--;      9.520
1953-05-12;--:--;      8.730
1953-05-13;--:--;      9.310
1953-05-14;--:--;      8.000
1953-05-15;--:--;      8.000
1953-05-16;--:--;      8.200
1953-05-17;--:--;      8.560
1953-05-18;--:--;      7.880
1953-05-19;--:--;      8.770
1953-05-20;--:--;      9.020
1953-05-21;--:--;      7.910
1953-05-22;--:--;     10.100
1953-05-23;--:--;      9.560
1953-05-24;--:--;      9.300
1953-05-25;--:--;      7.960
1953-05-26;--:--;      7.410
1953-05-27;--:--;      9.880
1953-05-28;--:--;      8.770
1953-05-29;--:--;      9.530
1953-05-30;--:--;     10.730
1953-05-31;--:--;     11.960
1953-06-01;--:--;     15.780
1953-06-02;--:--;     12.900
1953-06-03;--:--;     10.640
1953-06-04;--:--;      8.130
1953-06-05;--:--;      7.310
1953-06-06;--:--;      9.030
1953-06-07;--:--;      8.420
1953-06-08;--:--;      7.340
1953-06-09;--:--;     10.380
1953-06-10;--:--;     10.080
1953-06-11;--:--;      9.710
1953-06-12;--:--;      9.890
1953-06-13;--:--;     10.830
1953-06-14;--:--;     18.540
1953-06-15;--:--;     10.670
1953-06-16;--:--;     10.230
1953-06-17;--:--;      9.180
1953-06-18;--:--;     11.890
1953-06-19;--:--;     13.520
1953-06-20;--:--;     11.900
1953-06-21;--:--;     10.040
1953-06-22;--:--;      9.610
1953-06-23;--:--;     11.620
1953-06-24;--:--;     15.310
1953-06-25;--:--;     17.690
1953-06-26;--:--;     44.640
1953-06-27;--:--;     42.460
1953-06-28;--:--;     50.810
1953-06-29;--:--;     41.180
1953-06-30;--:--;     30.350
1953-07-01;--:--;     24.490
1953-07-02;--:--;     36.710
1953-07-03;--:--;     29.120
1953-07-04;--:--;     45.540
1953-07-05;--:--;     32.730
1953-07-06;--:--;     23.860
1953-07-07;--:--;     20.230
1953-07-08;--:--;     16.160
1953-07-09;--:--;     14.540
1953-07-10;--:--;     12.590
1953-07-11;--:--;     10.120
1953-07-12;--:--;      9.870
1953-07-13;--:--;      9.300
1953-07-14;--:--;     10.690
1953-07-15;--:--;     10.580
1953-07-16;--:--;     10.210
1953-07-17;--:--;     10.000
1953-07-18;--:--;      8.560
1953-07-19;--:--;      8.750
1953-07-20;--:--;      8.650
1953-07-21;--:--;     10.220
1953-07-22;--:--;      9.770
1953-07-23;--:--;      9.980
1953-07-24;--:--;      8.960
1953-07-25;--:--;      8.780
1953-07-26;--:--;      9.470
1953-07-27;--:--;     10.350
1953-07-28;--:--;     13.710
1953-07-29;--:--;     12.640
1953-07-30;--:--;      9.580
1953-07-31;--:--;      9.650
1953-08-01;--:--;     37.130
1953-08-02;--:--;     44.000
1953-08-03;--:--;     33.970
1953-08-04;--:--;     25.830
1953-08-05;--:--;     21.790
1953-08-06;--:--;     17.090
1953-08-07;--:--;     16.910
1953-08-08;--:--;     15.970
1953-08-09;--:--;     13.280
1953-08-10;--:--;     13.070
1953-08-11;--:--;     11.340
1953-08-12;--:--;     10.410
1953-08-13;--:--;     10.790
1953-08-14;--:--;      9.650
1953-08-15;--:--;     11.600
1953-08-16;--:--;     10.710
1953-08-17;--:--;     11.620
1953-08-18;--:--;     12.820
1953-08-19;--:--;     11.140
1953-08-20;--:--;     11.420
1953-08-21;--:--;     11.480
1953-08-22;--:--;     14.860
1953-08-23;--:--;     14.010
1953-08-24;--:--;     14.460
1953-08-25;--:--;     15.340
1953-08-26;--:--;     13.320
1953-08-27;--:--;     13.320
1953-08-28;--:--;     11.820
1953-08-29;--:--;     11.210
1953-08-30;--:--;     12.840
1953-08-31;--:--;     12.670
1953-09-01;--:--;     11.680
1953-09-02;--:--;     12.240
1953-09-03;--:--;     11.250
1953-09-04;--:--;     11.860
1953-09-05;--:--;     11.440
1953-09-06;--:--;     10.830
1953-09-07;--:--;     11.230
1953-09-08;--:--;     10.700
1953-09-09;--:--;     11.010
1953-09-10;--:--;     11.680
1953-09-11;--:--;     13.520
1953-09-12;--:--;     12.050
1953-09-13;--:--;     12.440
1953-09-14;--:--;     10.890
1953-09-15;--:--;     10.750
1953-09-16;--:--;      9.110
1953-09-17;--:--;      9.120
1953-09-18;--:--;     10.330
1953-09-19;--:--;     12.140
1953-09-20;--:--;     16.260
1953-09-21;--:--;     14.310
1953-09-22;--:--;     10.600
1953-09-23;--:--;     11.040
1953-09-24;--:--;     10.290
1953-09-25;--:--;     10.320
1953-09-26;--:--;      8.760
1953-09-27;--:--;     10.440
1953-09-28;--:--;     10.120
1953-09-29;--:--;     10.360
1953-09-30;--:--;     10.030
1953-10-01;--:--;      9.240
1953-10-02;--:--;      9.460
1953-10-03;--:--;     10.830
1953-10-04;--:--;     10.320
1953-10-05;--:--;      8.990
1953-10-06;--:--;     12.380
1953-10-07;--:--;     11.860
1953-10-08;--:--;     11.950
1953-10-09;--:--;     12.750
1953-10-10;--:--;     11.930
1953-10-11;--:--;     12.200
1953-10-12;--:--;     11.160
1953-10-13;--:--;     11.170
1953-10-14;--:--;     11.380
1953-10-15;--:--;     11.730
1953-10-16;--:--;     11.570
1953-10-17;--:--;     13.230
1953-10-18;--:--;     14.380
1953-10-19;--:--;     11.910
1953-10-20;--:--;     12.570
1953-10-21;--:--;     12.610
1953-10-22;--:--;     10.880
1953-10-23;--:--;     11.460
1953-10-24;--:--;     10.970
1953-10-25;--:--;     11.110
1953-10-26;--:--;     10.450
1953-10-27;--:--;     12.920
1953-10-28;--:--;     13.880
1953-10-29;--:--;     14.220
1953-10-30;--:--;     15.160
1953-10-31;--:--;     16.460
1953-11-01;--:--;     14.780
1953-11-02;--:--;     14.290
1953-11-03;--:--;     15.680
1953-11-04;--:--;     14.950
1953-11-05;--:--;     13.790
1953-11-06;--:--;     13.360
1953-11-07;--:--;     12.980
1953-11-08;--:--;     12.390
1953-11-09;--:--;     12.030
1953-11-10;--:--;     13.250
1953-11-11;--:--;     12.400
1953-11-12;--:--;     12.820
1953-11-13;--:--;     12.600
1953-11-14;--:--;     12.290
1953-11-15;--:--;     12.930
1953-11-16;--:--;     11.790
1953-11-17;--:--;     12.640
1953-11-18;--:--;     11.630
1953-11-19;--:--;     11.210
1953-11-20;--:--;     12.700
1953-11-21;--:--;     11.760
1953-11-22;--:--;     11.430
1953-11-23;--:--;     10.620
1953-11-24;--:--;     12.850
1953-11-25;--:--;     12.270
1953-11-26;--:--;     11.210
1953-11-27;--:--;     10.420
1953-11-28;--:--;     10.670
1953-11-29;--:--;     11.500
1953-11-30;--:--;     10.990
1953-12-01;--:--;     10.520
1953-12-02;--:--;      9.200
1953-12-03;--:--;      9.520
1953-12-04;--:--;      8.750
1953-12-05;--:--;      9.540
1953-12-06;--:--;      9.380
1953-12-07;--:--;      9.500
1953-12-08;--:--;      8.740
1953-12-09;--:--;      9.270
1953-12-10;--:--;     10.820
1953-12-11;--:--;      9.980
1953-12-12;--:--;      9.890
1953-12-13;--:--;      9.290
1953-12-14;--:--;      8.080
1953-12-15;--:--;      7.870
1953-12-16;--:--;      8.890
1953-12-17;--:--;      7.820
1953-12-18;--:--;      8.860
1953-12-19;--:--;      9.310
1953-12-20;--:--;     10.080
1953-12-21;--:--;      7.540
1953-12-22;--:--;      8.750
1953-12-23;--:--;      8.920
1953-12-24;--:--;      9.320
1953-12-25;--:--;      7.580
1953-12-26;--:--;      7.050
1953-12-27;--:--;      6.740
1953-12-28;--:--;     12.990
1953-12-29;--:--;     20.040
1953-12-30;--:--;     18.190
1953-12-31;--:--;     13.910
1954-01-01;--:--;      9.670
1954-01-02;--:--;      9.860
1954-01-03;--:--;      6.740
1954-01-04;--:--;     12.160
1954-01-05;--:--;     11.950
1954-01-06;--:--;     11.370
1954-01-07;--:--;     10.710
1954-01-08;--:--;      8.980
1954-01-09;--:--;      7.990
1954-01-10;--:--;      6.710
1954-01-11;--:--;     14.660
1954-01-12;--:--;     50.510
1954-01-13;--:--;     72.370
1954-01-14;--:--;     80.480
1954-01-15;--:--;     69.400
1954-01-16;--:--;    113.940
1954-01-17;--:--;    114.890
1954-01-18;--:--;     87.930
1954-01-19;--:--;     67.290
1954-01-20;--:--;     63.240
1954-01-21;--:--;    130.980
1954-01-22;--:--;    141.470
1954-01-23;--:--;    102.470
1954-01-24;--:--;     78.100
1954-01-25;--:--;     60.640
1954-01-26;--:--;     49.120
1954-01-27;--:--;     36.480
1954-01-28;--:--;     36.560
1954-01-29;--:--;     33.150
1954-01-30;--:--;     26.230
1954-01-31;--:--;     19.610
1954-02-01;--:--;     18.310
1954-02-02;--:--;     21.740
1954-02-03;--:--;     29.000
1954-02-04;--:--;     31.000
1954-02-05;--:--;     29.160
1954-02-06;--:--;     25.750
1954-02-07;--:--;     23.890
1954-02-08;--:--;     15.750
1954-02-09;--:--;     15.090
1954-02-10;--:--;      9.070
1954-02-11;--:--;      9.030
1954-02-12;--:--;     11.840
1954-02-13;--:--;     10.110
1954-02-14;--:--;      8.350
1954-02-15;--:--;      7.600
1954-02-16;--:--;      8.590
1954-02-17;--:--;      6.940
1954-02-18;--:--;      4.840
1954-02-19;--:--;      6.000
1954-02-20;--:--;      6.200
1954-02-21;--:--;      6.210
1954-02-22;--:--;      5.920
1954-02-23;--:--;      5.770
1954-02-24;--:--;      5.440
1954-02-25;--:--;      5.450
1954-02-26;--:--;     13.380
1954-02-27;--:--;     18.560
1954-02-28;--:--;     18.380
1954-03-01;--:--;     27.100
1954-03-02;--:--;     19.840
1954-03-03;--:--;     25.620
1954-03-04;--:--;     44.080
1954-03-05;--:--;     43.750
1954-03-06;--:--;     30.920
1954-03-07;--:--;     24.480
1954-03-08;--:--;     23.720
1954-03-09;--:--;     25.790
1954-03-10;--:--;     21.440
1954-03-11;--:--;     20.350
1954-03-12;--:--;     19.930
1954-03-13;--:--;     17.780
1954-03-14;--:--;     15.740
1954-03-15;--:--;     16.870
1954-03-16;--:--;     14.020
1954-03-17;--:--;     13.640
1954-03-18;--:--;     13.200
1954-03-19;--:--;     12.510
1954-03-20;--:--;     13.210
1954-03-21;--:--;     12.210
1954-03-22;--:--;     14.060
1954-03-23;--:--;     15.860
1954-03-24;--:--;     14.290
1954-03-25;--:--;     16.930
1954-03-26;--:--;     16.850
1954-03-27;--:--;     17.310
1954-03-28;--:--;     16.200
1954-03-29;--:--;     16.160
1954-03-30;--:--;     14.850
1954-03-31;--:--;     15.150
1954-04-01;--:--;     19.490
1954-04-02;--:--;     28.750
1954-04-03;--:--;     39.430
1954-04-04;--:--;     45.880
1954-04-05;--:--;     51.340
1954-04-06;--:--;     46.550
1954-04-07;--:--;     42.880
1954-04-08;--:--;     39.370
1954-04-09;--:--;     29.440
1954-04-10;--:--;     28.060
1954-04-11;--:--;     19.670
1954-04-12;--:--;     18.850
1954-04-13;--:--;     16.650
1954-04-14;--:--;     16.740
1954-04-15;--:--;     14.530
1954-04-16;--:--;     14.130
1954-04-17;--:--;     14.890
1954-04-18;--:--;     13.020
1954-04-19;--:--;     12.030
1954-04-20;--:--;     15.410
1954-04-21;--:--;     14.220
1954-04-22;--:--;     12.190
1954-04-23;--:--;     10.450
1954-04-24;--:--;     10.940
1954-04-25;--:--;      6.350
1954-04-26;--:--;      8.710
1954-04-27;--:--;      8.620
1954-04-28;--:--;      7.010
1954-04-29;--:--;      7.360
1954-04-30;--:--;      6.800
1954-05-01;--:--;      5.960
1954-05-02;--:--;      5.770
1954-05-03;--:--;      7.120
1954-05-04;--:--;      6.920
1954-05-05;--:--;      6.180
1954-05-06;--:--;      5.540
1954-05-07;--:--;      4.860
1954-05-08;--:--;      4.380
1954-05-09;--:--;      4.610
1954-05-10;--:--;      5.090
1954-05-11;--:--;      2.440
1954-05-12;--:--;      3.110
1954-05-13;--:--;      4.480
1954-05-14;--:--;      4.160
1954-05-15;--:--;      2.400
1954-05-16;--:--;      5.930
1954-05-17;--:--;      5.980
1954-05-18;--:--;      8.130
1954-05-19;--:--;      8.150
1954-05-20;--:--;     10.270
1954-05-21;--:--;     11.000
1954-05-22;--:--;      8.150
1954-05-23;--:--;      5.190
1954-05-24;--:--;      4.390
1954-05-25;--:--;      4.870
1954-05-26;--:--;      5.680
1954-05-27;--:--;      4.970
1954-05-28;--:--;      5.540
1954-05-29;--:--;      4.840
1954-05-30;--:--;     22.160
1954-05-31;--:--;     15.770
1954-06-01;--:--;     11.400
1954-06-02;--:--;     17.740
1954-06-03;--:--;     18.960
1954-06-04;--:--;     17.640
1954-06-05;--:--;     14.220
1954-06-06;--:--;     12.320
1954-06-07;--:--;     11.400
1954-06-08;--:--;     11.890
1954-06-09;--:--;      9.420
1954-06-10;--:--;      9.190
1954-06-11;--:--;      8.170
1954-06-12;--:--;      7.380
1954-06-13;--:--;      8.530
1954-06-14;--:--;      8.630
1954-06-15;--:--;      8.250
1954-06-16;--:--;      6.640
1954-06-17;--:--;      6.170
1954-06-18;--:--;      6.830
1954-06-19;--:--;      6.480
1954-06-20;--:--;      5.720
1954-06-21;--:--;      5.860
1954-06-22;--:--;      6.280
1954-06-23;--:--;      4.770
1954-06-24;--:--;      4.530
1954-06-25;--:--;      4.420
1954-06-26;--:--;      7.100
1954-06-27;--:--;      6.870
1954-06-28;--:--;      8.430
1954-06-29;--:--;      7.490
1954-06-30;--:--;      6.450
1954-07-01;--:--;      3.440
1954-07-02;--:--;      5.360
1954-07-03;--:--;      6.530
1954-07-04;--:--;      6.040
1954-07-05;--:--;      6.370
1954-07-06;--:--;      6.890
1954-07-07;--:--;      6.810
1954-07-08;--:--;      6.710
1954-07-09;--:--;      6.300
1954-07-10;--:--;      5.870
1954-07-11;--:--;      5.920
1954-07-12;--:--;      6.980
1954-07-13;--:--;      8.020
1954-07-14;--:--;      7.810
1954-07-15;--:--;     10.360
1954-07-16;--:--;     10.400
1954-07-17;--:--;     11.720
1954-07-18;--:--;     25.610
1954-07-19;--:--;     53.880
1954-07-20;--:--;     69.470
1954-07-21;--:--;     57.010
1954-07-22;--:--;     44.340
1954-07-23;--:--;     34.710
1954-07-24;--:--;     27.180
1954-07-25;--:--;     23.550
1954-07-26;--:--;     45.420
1954-07-27;--:--;     60.550
1954-07-28;--:--;     54.530
1954-07-29;--:--;     57.340
1954-07-30;--:--;     53.990
1954-07-31;--:--;     48.780
1954-08-01;--:--;     39.520
1954-08-02;--:--;     37.050
1954-08-03;--:--;     30.940
1954-08-04;--:--;     24.560
1954-08-05;--:--;     21.040
1954-08-06;--:--;     19.740
1954-08-07;--:--;     19.510
1954-08-08;--:--;     18.690
1954-08-09;--:--;     17.800
1954-08-10;--:--;     16.190
1954-08-11;--:--;     15.790
1954-08-12;--:--;     16.350
1954-08-13;--:--;     17.300
1954-08-14;--:--;     16.260
1954-08-15;--:--;     30.440
1954-08-16;--:--;     39.090
1954-08-17;--:--;     31.380
1954-08-18;--:--;     28.340
1954-08-19;--:--;     26.100
1954-08-20;--:--;     24.280
1954-08-21;--:--;     25.510
1954-08-22;--:--;     32.800
1954-08-23;--:--;     51.970
1954-08-24;--:--;     51.780
1954-08-25;--:--;     46.870
1954-08-26;--:--;     41.720
1954-08-27;--:--;     39.410
1954-08-28;--:--;     37.190
1954-08-29;--:--;     53.350
1954-08-30;--:--;     48.140
1954-08-31;--:--;     41.420
1954-09-01;--:--;     35.010
1954-09-02;--:--;     30.680
1954-09-03;--:--;     25.430
1954-09-04;--:--;     23.850
1954-09-05;--:--;     20.530
1954-09-06;--:--;     18.120
1954-09-07;--:--;     20.220
1954-09-08;--:--;     17.370
1954-09-09;--:--;     17.590
1954-09-10;--:--;     17.630
1954-09-11;--:--;     14.920
1954-09-12;--:--;     17.490
1954-09-13;--:--;     21.310
1954-09-14;--:--;     19.550
1954-09-15;--:--;     18.990
1954-09-16;--:--;     18.380
1954-09-17;--:--;     21.710
1954-09-18;--:--;     17.340
1954-09-19;--:--;     18.730
1954-09-20;--:--;     23.190
1954-09-21;--:--;     20.530
1954-09-22;--:--;     19.820
1954-09-23;--:--;     26.140
1954-09-24;--:--;     25.110
1954-09-25;--:--;     26.980
1954-09-26;--:--;     27.350
1954-09-27;--:--;     36.000
1954-09-28;--:--;     41.380
1954-09-29;--:--;     41.520
1954-09-30;--:--;     45.650
1954-10-01;--:--;     64.330
1954-10-02;--:--;     77.300
1954-10-03;--:--;     72.500
1954-10-04;--:--;     65.820
1954-10-05;--:--;     56.380
1954-10-06;--:--;     61.420
1954-10-07;--:--;     83.660
1954-10-08;--:--;     96.950
1954-10-09;--:--;     87.760
1954-10-10;--:--;     70.300
1954-10-11;--:--;     62.270
1954-10-12;--:--;     54.360
1954-10-13;--:--;     45.480
1954-10-14;--:--;     39.270
1954-10-15;--:--;     36.510
1954-10-16;--:--;     32.050
1954-10-17;--:--;     27.500
1954-10-18;--:--;     24.810
1954-10-19;--:--;     33.940
1954-10-20;--:--;     31.510
1954-10-21;--:--;     27.850
1954-10-22;--:--;     25.590
1954-10-23;--:--;     29.890
1954-10-24;--:--;     30.220
1954-10-25;--:--;     40.220
1954-10-26;--:--;     39.050
1954-10-27;--:--;     39.860
1954-10-28;--:--;     47.020
1954-10-29;--:--;     44.030
1954-10-30;--:--;     45.450
1954-10-31;--:--;     39.350
1954-11-01;--:--;     34.430
1954-11-02;--:--;     33.470
1954-11-03;--:--;     36.740
1954-11-04;--:--;     39.160
1954-11-05;--:--;     35.660
1954-11-06;--:--;     31.260
1954-11-07;--:--;     31.360
1954-11-08;--:--;     37.140
1954-11-09;--:--;     40.750
1954-11-10;--:--;     40.130
1954-11-11;--:--;     39.270
1954-11-12;--:--;     36.900
1954-11-13;--:--;     34.560
1954-11-14;--:--;     28.640
1954-11-15;--:--;     30.720
1954-11-16;--:--;     35.750
1954-11-17;--:--;     33.220
1954-11-18;--:--;     38.820
1954-11-19;--:--;     57.580
1954-11-20;--:--;     62.240
1954-11-21;--:--;     53.000
1954-11-22;--:--;     47.920
1954-11-23;--:--;     49.400
1954-11-24;--:--;     43.950
1954-11-25;--:--;     40.180
1954-11-26;--:--;     37.510
1954-11-27;--:--;     35.150
1954-11-28;--:--;     27.450
1954-11-29;--:--;     28.020
1954-11-30;--:--;     32.030
1954-12-01;--:--;     30.670
1954-12-02;--:--;     30.890
1954-12-03;--:--;     28.810
1954-12-04;--:--;     27.300
1954-12-05;--:--;     25.840
1954-12-06;--:--;     32.820
1954-12-07;--:--;     40.190
