parameters "('50.136749', '8.399592')"
"(420, 2, 0.2, 0.6, 2, (0.5, 0.5))" 0.15279469316782354
"(420, 2, 0.2, 0.6, 2, (0.25, 0.75))" 0.14881162773930606
"(420, 2, 0.2, 0.6, 2, (0.75, 0.25))" 0.15678520960370887
"(420, 2, 0.2, 0.6, 2.5, (0.5, 0.5))" 0.153825492660388
"(420, 2, 0.2, 0.6, 2.5, (0.25, 0.75))" 0.14983116753567968
"(420, 2, 0.2, 0.6, 2.5, (0.75, 0.25))" 0.15782778721129823
"(420, 2, 0.2, 0.8, 1.5, (0.5, 0.5))" 0.1783069569168996
"(420, 2, 0.2, 0.8, 1.5, (0.25, 0.75))" 0.1725970964235237
"(420, 2, 0.2, 0.8, 1.5, (0.75, 0.25))" 0.1840048380722759
"(420, 2, 0.2, 0.8, 2, (0.5, 0.5))" 0.17930529982716423
"(420, 2, 0.2, 0.8, 2, (0.25, 0.75))" 0.17361611011638156
"(420, 2, 0.2, 0.8, 2, (0.75, 0.25))" 0.18498265155484722
"(420, 2, 0.2, 0.8, 2.5, (0.5, 0.5))" 0.1803843406855839
"(420, 2, 0.2, 0.8, 2.5, (0.25, 0.75))" 0.17467700254843713
"(420, 2, 0.2, 0.8, 2.5, (0.75, 0.25))" 0.18608101796181797
"(420, 2, 0.5, 0.4, 1.5, (0.5, 0.5))" 0.1257699075223677
"(420, 2, 0.5, 0.4, 1.5, (0.25, 0.75))" 0.12343114150521514
"(420, 2, 0.5, 0.4, 1.5, (0.75, 0.25))" 0.12810574232782862
"(420, 2, 0.5, 0.4, 2, (0.5, 0.5))" 0.12695193374999297
"(420, 2, 0.5, 0.4, 2, (0.25, 0.75))" 0.1246172616947801
"(420, 2, 0.5, 0.4, 2, (0.75, 0.25))" 0.1292835179203467
"(420, 2, 0.5, 0.4, 2.5, (0.5, 0.5))" 0.12793729291379805
"(420, 2, 0.5, 0.4, 2.5, (0.25, 0.75))" 0.12559661148893014
"(420, 2, 0.5, 0.4, 2.5, (0.75, 0.25))" 0.13027493728669953
"(420, 2, 0.5, 0.6, 1.5, (0.5, 0.5))" 0.14894845204643364
"(420, 2, 0.5, 0.6, 1.5, (0.25, 0.75))" 0.14527632833702242
"(420, 2, 0.5, 0.6, 1.5, (0.75, 0.25))" 0.15260195897830942
"(420, 2, 0.5, 0.6, 2, (0.5, 0.5))" 0.1500780592273503
"(420, 2, 0.5, 0.6, 2, (0.25, 0.75))" 0.1464150297500066
"(420, 2, 0.5, 0.6, 2, (0.75, 0.25))" 0.15372223635031862
"(420, 2, 0.5, 0.6, 2.5, (0.5, 0.5))" 0.1511083300804005
"(420, 2, 0.5, 0.6, 2.5, (0.25, 0.75))" 0.1474354581575827
"(420, 2, 0.5, 0.6, 2.5, (0.75, 0.25))" 0.15476248726347386
